Volume;File name;File type;Species name RAW;Species name CURRENT;Genus;Epithet;Group;Family;Dutch common name;Link.KB;;;;;;;;;;;;;
25;KW_T_423_25_0071L.tif.jpg;illustration;Pholiota blattaria;Pholiotina blattaria;Pholiotina;blattaria;Flowering plants;Asteraceae;Fraai streepzaad;https://galerij.kb.nl/kb.html#/nl/florabatava24/page/88/zoom/3/lat/-65.6220226151064/lng/-26.103515625;;;;;;;;;;;;;
25;KW_T_423_25_0074L.tif.jpg;illustration;Flammula gummosa;Pholiota conissans;Pholiota;conissans;Fungi;Geastraceae;Baretaardster;https://galerij.kb.nl/kb.html#/nl/florabatava24/page/89/zoom/3/lat/-65.6220226151064/lng/-26.103515625;;;;;;;;;;;;;
25;KW_T_423_25_0076L.tif.jpg;illustration;Exidia glandulosa;Exidia plana ;Exidia;plana;Flowering plants;Orobanchaceae;Rode bremraap;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/7/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0078L.tif.jpg;illustration;Solanum sisymbriifolium;Solanum sisymbriifolium;Solanum;sisymbriifolium;Flowering plants;Poaceae;Rivierstruisriet;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/8/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0080L.tif.jpg;illustration;Asphodelus tenuifolius;Asphodelus tenuifolius;Asphodelus;tenuifolius;Fungi;Physaraceae;Troskalknetje;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/10/zoom/3/lat/-69.53451763078357/lng/-18.544921875;;;;;;;;;;;;;
25;KW_T_423_25_0083L.tif.jpg;illustration;Irpex lacteus;Gloeoporus dichrous;Gloeoporus;dichrous;Fungi;Entolomataceae;Citroengele satijnzwam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/13/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0085L.tif.jpg;illustration;Gautieria graveolens;Gautieria graveolens;Gautieria;graveolens;Flowering plants;Polygonaceae;Noordse zuring;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/14/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0087L.tif.jpg;illustration;Hydnum aurantiacum;Hydnellum aurantiacum;Hydnellum;aurantiacum;Flowering plants;Rosaceae;Braam spec.;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/16/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0089L.tif.jpg;illustration;Rubus macrostemon;Rubus winteri;Rubus;winteri;Fungi;Cortinariaceae;Roodschubbige gordijnzwam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/17/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0092L.tif.jpg;illustration;Bidens connata;Bidens connata;Bidens;connata;Fungi;Lycoperdaceae;Loodgrijze bovist;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/18/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0094L.tif.jpg;illustration;Clavaria contorta;Macrotyphula fistulosa var. contorta;Macrotyphula;fistulosa var. contorta;Fungi;Lycoperdaceae;Zwartwordende bovist;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/19/zoom/3/lat/-69.53451763078357/lng/-18.544921875;;;;;;;;;;;;;
25;KW_T_423_25_0094L.tif.jpg;illustration;Clavaria fistulosa;Macrotyphula fistulosa var. fistulosa;Macrotyphula;fistulosa var. fistulosa;Flowering plants;Rosaceae;Kale randbraam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/20/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0097L.tif.jpg;illustration;Gyromytra infula;Gyromitra infula;Gyromitra;infula;Flowering plants;Asteraceae;;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/22/zoom/3/lat/-69.53451763078357/lng/-18.544921875;;;;;;;;;;;;;
25;KW_T_423_25_0097L.tif.jpg;illustration;Gyromitra esculenta;Gyromitra esculenta;Gyromitra;esculenta;Flowering plants;Polygonaceae;Fraaie zuring;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/23/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0100L.tif.jpg;illustration;Russula adusta;Russula densifolia;Russula;densifolia;Fungi;Hygrophoraceae;Lorkenslijmkop;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/24/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0102L.tif.jpg;illustration;Rubus apricus;Rubus spec.;Rubus;spec.;Fungi;Hygrophoraceae;Slijmkop spec.;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/24/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0104L.tif.jpg;illustration;Thlaspi perfoliatum;Noccaea perfoliata;Noccaea;perfoliata;Fungi;Pleurotaceae;Kruisdisteloesterzwam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/26/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0106L.tif.jpg;illustration;Boletus flavus;Suillus grevillei;Suillus;grevillei;Flowering plants;Apiaceae;Knolribzaad;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/27/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0108L.tif.jpg;illustration;Cordiceps capitata;Elaphocordyceps capitata s.l.;Elaphocordyceps;capitata s.l.;Flowering plants;Amaranthaceae;Quinoa;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/29/zoom/3/lat/-69.53451763078357/lng/-18.544921875;;;;;;;;;;;;;
25;KW_T_423_25_0108L.tif.jpg;illustration;Typhula phacorrhiza;Typhula phacorrhiza;Typhula;phacorrhiza;Fungi;Thelephoraceae;Gespleten franjezwam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/31/zoom/3/lat/-69.53451763078357/lng/-18.544921875;;;;;;;;;;;;;
25;KW_T_423_25_0111L.tif.jpg;illustration;Silene stricta;Silene stricta;Silene;stricta;Fungi;Cantharellaceae;Kleine trompetzwam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/30/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0113L.tif.jpg;illustration;Flammula flavida;Flammula alnicola;Flammula;alnicola;Fungi;Russulaceae;Gwimperde melkzwam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/32/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0115L.tif.jpg;illustration;Oenanthe pimpinelloides;Oenanthe pimpinelloides;Oenanthe;pimpinelloides;Fungi;Phaeolaceae;Dennenvoetzwam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/33/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0117L.tif.jpg;illustration;Pholiota radicosa;Hebeloma radicosum;Hebeloma;radicosum;Conifers;Pinaceae;Europese lork;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/34/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0119L.tif.jpg;illustration;Claudopus variabilis;Crepidotus variabilis s.l.;Crepidotus;variabilis s.l.;Flowering plants;Rosaceae;Kale pluimbraam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/35/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0121L.tif.jpg;illustration;Rubus caesius forma glandulosus;Rubus caesius;Rubus;caesius;Fungi;Lachnaceae;Larixkankerviltkelkje;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/36/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0123L.tif.jpg;illustration;Tricholoma carneum;Calocybe carnea;Calocybe;carnea;Fungi;Mycenaceae;Melksteelmycena;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/37/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0125L.tif.jpg;illustration;Hysterangium clathroides;Hysterangium clathroides var. crassum;Hysterangium;clathroides var. crassum;Fungi;Arcyriaceae;Karmijnrood netwatje;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/38/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0125L.tif.jpg;illustration;Rhizopogon luteolus;Rhizopogon luteolus;Rhizopogon;luteolus;Flowering plants;Poaceae;;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/40/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0130L.tif.jpg;illustration;Polyporus velutinus;Postia floriformis;Postia;floriformis;Fungi;Bolbitiaceae;Franjebreeksteeltje s.l.;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/42/zoom/3/lat/-69.53451763078357/lng/-18.544921875;;;;;;;;;;;;;
25;KW_T_423_25_0133L.tif.jpg;illustration;Polygonum patulum;Polygonum patulum;Polygonum;patulum;Fungi;Strophariaceae;Stoffige bundelzwam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/43/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0135L.tif.jpg;illustration;Fuligo septica;Fuligo septica ;Fuligo;septica;Fungi;Exidiaceae;Zwarte trilzwam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/44/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0138L.tif.jpg;illustration;Lactarius pubescens;Lactarius spec.;Lactarius;spec.;Flowering plants;Solanaceae;Raketnachtschade;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/45/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0141L.tif.jpg;illustration;Carex kneuckeriana (Carex vulpina x vulpina nemorosa);Carex x pseudoaxillaris;Carex;x pseudoaxillaris;Flowering plants;Asphodelaceae;Affodil;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/46/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0143L.tif.jpg;illustration;Cyperus vegetus;Cyperus eragrostis;Cyperus;eragrostis;Fungi;Irpicaceae;Tweekleurig elfenbankje;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/47/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0145L.tif.jpg;illustration;Glyceria plicata;Glyceria notata;Glyceria;notata;Fungi;Gomphaceae;[Heeft nog geen Nederlandse naam];https://galerij.kb.nl/kb.html#/nl/florabatava25/page/48/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0147L.tif.jpg;illustration;Hydnum violaceum;Hydnellum suaveolens;Hydnellum;suaveolens;Fungi;Bankeraceae;Oranje stekelzwam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/49/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0147L.tif.jpg;illustration;Hydnum nigrum;Phellodon niger;Phellodon;niger;Flowering plants;Rosaceae;Grote viltbraam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/50/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0150L.tif.jpg;illustration;Veronica praecox;Veronica praecox;Veronica;praecox;Flowering plants;Asteraceae;Smal tandzaad;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/51/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0152L.tif.jpg;illustration;Solanum nitidibaccatum;Solanum sarrachoides;Solanum;sarrachoides;Fungi;Discinaceae;Bisschopsmuts;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/54/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0154L.tif.jpg;illustration;Peziza hemisphaerica;Humaria hemispherica;Humaria;hemispherica;Fungi;Discinaceae;Voorjaarskluifzwam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/55/zoom/3/lat/-69.53451763078357/lng/-18.544921875;;;;;;;;;;;;;
25;KW_T_423_25_0154L.tif.jpg;illustration;Psathyrella disseminata;Coprinellus disseminatus;Coprinellus;disseminatus;Fungi;Russulaceae;Fijnplaatrussula;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/56/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0157L.tif.jpg;illustration;Rubus humifusus;Rubus spec.;Rubus;spec.;Flowering plants;Rosaceae;Braam spec.;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/57/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0160L.tif.jpg;illustration;Clavaria aurea;Ramaria aurea;Ramaria;aurea;Flowering plants;Brassicaceae;Doorgroeide boerenkers;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/58/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0162L.tif.jpg;illustration;Rumex odontocarpus;Rumex stenophyllus;Rumex;stenophyllus;Fungi;Suillaceae;Gele ringboleet;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/59/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0164L.tif.jpg;illustration;Rubus pyramidalis;Rubus umbrosus;Rubus;umbrosus;Fungi;Typhulaceae;Linzenknotsje;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/60/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0166L.tif.jpg;illustration;Mycena epipterygia;Mycena epipterygia s.l.;Mycena;epipterygia s.l.;Flowering plants;Caryophyllaceae;;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/62/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0168L.tif.jpg;illustration;Amanita porphyria;Amanita porphyria;Amanita;porphyria;Fungi;Strophariaceae;Elzenbundelzwam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/63/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0170L.tif.jpg;illustration;Hygrophorus pratensis;Hygrocybe pratebsis ;Hygrocybe;pratebsis;Flowering plants;Apiaceae;Beverneltorkruid;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/64/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0172L.tif.jpg;illustration;Rubus caesius var. aquaticus;Rubus caesius;Rubus;caesius;Fungi;Strophariaceae;Geringde vaalhoed;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/65/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0174L.tif.jpg;illustration;Lathyrus cicera;Lathyrus cicera;Lathyrus;cicera;Flowering plants;Rosaceae;Dauwbraam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/67/zoom/3/lat/-59.130863097255904/lng/-18.896484375;;;;;;;;;;;;;
25;KW_T_423_25_0177L.tif.jpg;illustration;Inocybe fastigiata;Inocybe maculata;Inocybe;maculata;Fungi;Lyophyllaceae;Roze pronkridder;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/68/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0179L.tif.jpg;illustration;Tricholoma cerinum;Clitopilus nitelinus;Clitopilus;nitelinus;Fungi;Rhizopogonaceae;Okerkleurige vezeltruffel;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/69/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0179L.tif.jpg;illustration;Lepiota cinnabarina;Cystoderma cinnabarinum;Cystoderma;cinnabarinum;Fungi;Postiaceae;Rozetkaaszwam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/72/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0182L.tif.jpg;illustration;Peniophora quercina;Peniophora quercina;Peniophora;quercina;Flowering plants;Polygonaceae;;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/73/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0184L.tif.jpg;illustration;Solanum triflorum;Solanum triflorum;Solanum;triflorum;Fungi;Physaraceae;Heksenboter;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/74/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0186L.tif.jpg;illustration;Stipa neesiana;Nassella neesiana;Nassella;neesiana;Fungi;Russulaceae;Melkzwam spec.;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/75/zoom/3/lat/-62.062733258846514/lng/-25.400390625;;;;;;;;;;;;;
25;KW_T_423_25_0188L.tif.jpg;illustration;Cortinarius (Myxacium) vibratilis;Cortinarius barbatus s.l.;Cortinarius;barbatus s.l.;Flowering plants;Cyperaceae;Bleek cypergras;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/77/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0190L.tif.jpg;illustration;Marasmius prasiosmus;Mycetinis querceus;Mycetinis;querceus;Flowering plants;Poaceae;Stomp vlotgras;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/78/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
25;KW_T_423_25_0192L.tif.jpg;illustration;Clitocybe clavipes;Clitocybe clavipes;Clitocybe;clavipes;Fungi;Bankeraceae;Anijsstekelzwam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/79/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
26;KW_T_423a_26_0122R.tif.jpg;illustration;Rubus procerus;Rubus procerus;Rubus;procerus;Fungi;Bankeraceae;Blauwzwarte stekelzwam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/80/zoom/3/lat/-65.21989393613208/lng/-45.615234375;;;;;;;;;;;;;
26;KW_T_423a_26_0123R.tif.jpg;illustration;Agrostis scabra;Agrostis scabra;Agrostis;scabra;Flowering plants;Plantaginaceae;Vroege ereprijs;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/81/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
26;KW_T_423a_26_0124R.tif.jpg;illustration;Phalaris praemorsa;Phalaris paradoxa;Phalaris;paradoxa;Flowering plants;Solanaceae;Kleverige nachtschade;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/82/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
26;KW_T_423a_26_0125R.tif.jpg;illustration;Sistotrema confluens;Sistotrema confluens;Sistotrema;confluens;Fungi;Pyronemataceae;Kleine bruine bekerzwam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/84/zoom/3/lat/-65.21989393613208/lng/-45.615234375;;;;;;;;;;;;;
26;KW_T_423a_26_0126R.tif.jpg;illustration;Xylaria filiformis;Xylaria filiformis;Xylaria;filiformis;Fungi;Psathyrellaceae;Zwerminktzwam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/83/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
26;KW_T_423a_26_0126R.tif.jpg;illustration;Xylaria guepini;Xylaria guepini;Xylaria;guepini;Flowering plants;Rosaceae;Braam spec.;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/85/zoom/3/lat/-69.53451763078357/lng/-18.45703125;;;;;;;;;;;;;
26;KW_T_423a_26_0127R.tif.jpg;illustration;Rubus wahlbergii;Rubus deweveri;Rubus;deweveri;Fungi;Gomphaceae;Goudgele koraalzwam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/87/zoom/3/lat/-70.61261423801925/lng/-18.80859375;;;;;;;;;;;;;
26;KW_T_423a_26_0128R.tif.jpg;illustration;Rumex fennicus;Rumex pseudonatronatus;Rumex;pseudonatronatus;Flowering plants;Polygonaceae;;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/88/zoom/3/lat/-70.61261423801925/lng/-18.80859375;;;;;;;;;;;;;
26;KW_T_423a_26_0129R.tif.jpg;illustration;Hygrophorus agathosmus;Hygrophorus agathosmus;Hygrophorus;agathosmus;Flowering plants;Rosaceae;Pluimkambraam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/89/zoom/3/lat/-62.062733258846514/lng/-25.400390625;;;;;;;;;;;;;
26;KW_T_423a_26_0130R.tif.jpg;illustration;Tricholoma russula;Hygrophorus russula;Hygrophorus;russula;Fungi;Amanitaceae;Porfieramaniet;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/91/zoom/3/lat/-70.61261423801925/lng/-18.80859375;;;;;;;;;;;;;
26;KW_T_423a_26_0131R.tif.jpg;illustration;Cyphella capula;Calyptella capula;Calyptella;capula;Fungi;Hygrocybaceae;Weidewasplaat;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/92/zoom/3/lat/-70.61261423801925/lng/-18.80859375;;;;;;;;;;;;;
26;KW_T_423a_26_0131R.tif.jpg;illustration;Pleurotus mitis;Panellus mitis;Panellus;mitis;Flowering plants;Rosaceae;Dauwbraam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/93/zoom/3/lat/-57.08851532788649/lng/-23.642578125;;;;;;;;;;;;;
26;KW_T_423a_26_0132R.tif.jpg;illustration;Dipsacus laciniatus;Dipsacus laciniatus;Dipsacus;laciniatus;Flowering plants;Fabaceae;;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/94/zoom/3/lat/-70.61261423801925/lng/-18.80859375;;;;;;;;;;;;;
26;KW_T_423a_26_0133R.tif.jpg;illustration;Lepidum bonariense;Lepidium bonariense;Lepidium;bonariense;Fungi;Inocybaceae;Gevlekte vezelkop;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/95/zoom/3/lat/-70.61261423801925/lng/-18.80859375;;;;;;;;;;;;;
26;KW_T_423a_26_0134R.tif.jpg;illustration;Polyporus leucomelas;Boletopsis leucomelaena;Boletopsis;leucomelaena;Fungi;Entolomataceae;Oranje zalmplaat;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/96/zoom/3/lat/-70.61261423801925/lng/-18.80859375;;;;;;;;;;;;;
26;KW_T_423a_26_0135R.tif.jpg;illustration;Boletus felleus;Tylopilus felleus;Tylopilus;felleus;Fungi;Squamanitaceae;Rode korrelhoed;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/97/zoom/3/lat/-65.21989393613208/lng/-45.615234375;;;;;;;;;;;;;
26;KW_T_423a_26_0136R.tif.jpg;illustration;Russula fellea;Russula solaris;Russula;solaris;Fungi;Peniophoraceae;Paarse eikenschorszwam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/98/zoom/3/lat/-70.61261423801925/lng/-18.80859375;;;;;;;;;;;;;
26;KW_T_423a_26_0137R.tif.jpg;illustration;Rubus rubicundus;Rubus rosaceus;Rubus;rosaceus;Flowering plants;Solanaceae;Driebloemige nachtschade;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/99/zoom/3/lat/-70.61261423801925/lng/-18.80859375;;;;;;;;;;;;;
26;KW_T_423a_26_0138R.tif.jpg;illustration;Spilanthes decumbens var. macropoda;Acmella decumbens;Acmella;decumbens;Flowering plants;Poaceae;;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/100/zoom/3/lat/-70.61261423801925/lng/-18.80859375;;;;;;;;;;;;;
26;KW_T_423a_26_0139R.tif.jpg;illustration;Artemisia ludovicianum;Artemisia ludoviciana;Artemisia;ludoviciana;Fungi;Omphalotaceae;Bleke knoflooktaailing;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/102/zoom/3/lat/-70.61261423801925/lng/-18.80859375;;;;;;;;;;;;;
26;KW_T_423a_26_0140R.tif.jpg;illustration;Naucoria (Pholiota) erinacea;Phaeomarasmius erinaceus;Phaeomarasmius;erinaceus;Fungi;Clitocybaceae;Knotsvoettrechterzwam;https://galerij.kb.nl/kb.html#/nl/florabatava25/page/103/zoom/3/lat/-70.61261423801925/lng/-18.80859375;;;;;;;;;;;;;
26;KW_T_423a_26_0140R.tif.jpg;illustration;Naucoria cucumis;Macrocystidia cucumis;Macrocystidia;cucumis;Flowering plants;Rosaceae;Zilveren viltbraam;https://galerij.kb.nl/kb.html#/nl/florabatava26/page/16/zoom/3/lat/-65.36683689226321/lng/-35.15625;;;;;;;;;;;;;
26;KW_T_423a_26_0141R.tif.jpg;illustration;Lactarius uvidus;Lactarius uvidus?;Lactarius;uvidus?;Flowering plants;Poaceae;Ruw struisgras;https://galerij.kb.nl/kb.html#/nl/florabatava26/page/17/zoom/3/lat/-65.36683689226321/lng/-35.15625;;;;;;;;;;;;;
26;KW_T_423a_26_0142R.tif.jpg;illustration;Rubus kaltenbachii;Rubus projectus;Rubus;projectus;Flowering plants;Poaceae;;https://galerij.kb.nl/kb.html#/nl/florabatava26/page/18/zoom/3/lat/-65.36683689226321/lng/-35.15625;;;;;;;;;;;;;
26;KW_T_423a_26_0143R.tif.jpg;illustration;Axyris amaranthoides;Axyris amaranthoides;Axyris;amaranthoides;Fungi;Hydnaceae;Stinktolletje;https://galerij.kb.nl/kb.html#/nl/florabatava26/page/19/zoom/3/lat/-65.36683689226321/lng/-35.15625;;;;;;;;;;;;;
26;KW_T_423a_26_0144R.tif.jpg;illustration;Nidularia confluens;Mycocalia denudata;Mycocalia;denudata;Fungi;Xylariaceae;Draadvormige geweizwam;https://galerij.kb.nl/kb.html#/nl/florabatava26/page/21/zoom/3/lat/-63.704722429433225/lng/-14.501953124999998;;;;;;;;;;;;;
