mask_file,image_file,volume,illustration_order,family,genus,species,mean_L,mean_a,mean_b,std_L,std_a,std_b,median_L,median_a,median_b,color_diversity,color_spread,hue_concentration,red_intensity,yellow_intensity,green_intensity,blue_intensity,purple_intensity,conspicuousness,distinctiveness_global,distinctiveness_family,distinctiveness_genus
KW_T_423_14_0012L.tif_mask.png,KW_T_423_14_0012L.tif.jpg,14,1042,,Juncus,Juncus inflexus,56.81076044707848,-1.6013991622032884,12.053769475469249,18.444326451842613,2.64354142391107,6.227776110634979,59.9679519658551,-1.276557423087079,8.592339502514058,1.6044120138532485,8.334879665901544,0.07264212190019237,0.0,0.0,0.0,0.0,0.0,22.060367904370136,7.643906805328619,,5.22495720635715
KW_T_423_14_0014L.tif_mask.png,KW_T_423_14_0014L.tif.jpg,14,1043,,Lotus,Lotus pedunculatus,57.86228555928986,-1.4250275136168862,15.585131412190597,21.675529084125856,3.0246279532280727,4.390267533115577,61.88567534183592,-0.5314152910064202,17.175159336339284,1.608181992887539,11.091736038655734,0.011729156577793609,0.0,0.0,0.2748,0.0,0.0,27.309109419855393,2.872505654964309,,5.103207043255561
KW_T_423_14_0016L.tif_mask.png,KW_T_423_14_0016L.tif.jpg,14,1044,,Medicago,Medicago falcata,61.15638060211166,5.153251120608561,18.68023242478806,11.491114037612478,3.0363415262554967,4.061138048723924,62.82710511776641,3.5179219537181625,19.507371881411974,1.6055333050017908,4.434760515559975,0.006343099112625206,0.0,0.6567,0.0,0.0,0.0,24.666924787830315,7.02365052202487,,6.556039109546877
KW_T_423_14_0018L.tif_mask.png,KW_T_423_14_0018L.tif.jpg,14,1045,,Arrhenatherum,Arrhenatherum elatius,66.02509148816223,-2.440522245201288,24.961690106423685,13.384591194049847,1.4958753428652543,6.8923069706050475,67.96438480149583,-1.9256379264141803,23.162060146844425,1.6068412298491586,5.818005886753347,0.0006619600887419752,0.0,0.9676,0.0,0.0,0.0,31.979607822161555,11.01016240982674,,
KW_T_423_14_0020L.tif_mask.png,KW_T_423_14_0020L.tif.jpg,14,1046,,Mercurialis,Mercurialis annua,51.918440043115034,-3.563670414323629,10.15228232979071,23.741352978916666,3.368558250173818,4.753897079806273,55.14206852142671,-1.7686804566586192,7.996844797148593,1.6081911357238616,12.940490400636966,0.029390901672515013,0.0,0.0,0.2407,0.0,0.0,24.23232444789862,9.264483516239078,,3.5373087430511103
KW_T_423_14_0022L.tif_mask.png,KW_T_423_14_0022L.tif.jpg,14,1047,,Danthonia,Danthonia decumbens,52.79913381786046,-1.0408567848933903,14.367829409710948,23.33907042299315,1.1420475327307726,8.774576235475008,56.35324271518078,-0.47284534402653605,15.649593324499474,1.6048782894766136,12.46339158112599,0.015986008608155466,0.0,0.316,0.0,0.0,0.0,26.91300423650404,3.3508573943675772,,
KW_T_423_14_0024L.tif_mask.png,KW_T_423_14_0024L.tif.jpg,14,1048,Pottiaceae,Syntrichia,Syntrichia latifolia,54.963566650467534,-1.938781811215079,15.632442312863937,23.99116971156449,1.7652329696158449,8.800979976230538,57.331548552967796,-1.526311609262856,16.054322616395826,1.6041975718298045,14.953363215828249,0.00411643805788009,0.0,0.3324,0.0,0.0,0.0,27.718467379723073,2.1116232973033973,6.691859399409854,6.691859399409854
KW_T_423_14_0026L.tif_mask.png,KW_T_423_14_0026L.tif.jpg,14,1049,Pottiaceae,Syntrichia,Syntrichia papillosa,56.8564372887156,-3.4453768036682413,14.02113304099427,25.334917471012947,4.461346500823519,6.796962465265547,65.66590680883169,-2.1083293908573544,15.081791154072391,1.60875529888933,13.124472963151684,0.01513545326194854,0.0,0.0,0.5278,0.0,0.0,29.163407930526283,6.349139130446575,8.599966947306699,8.599966947306699
KW_T_423_14_0028L.tif_mask.png,KW_T_423_14_0028L.tif.jpg,14,1050,Orobanchaceae,Orobanche,Orobanche caryophyllacea,67.74083320120704,-1.0820147828769655,28.469333113649775,16.159402623676012,9.435876569941593,9.158846662443237,70.67656264276886,-4.563590833306433,27.543971080724333,1.605692893520055,7.658194656358567,0.04985757164668703,0.3521,0.2951,0.7005,0.0,0.0,36.94904654587578,16.226988154443266,11.122551452944903,11.122551452944903
KW_T_423_14_0030L.tif_mask.png,KW_T_423_14_0030L.tif.jpg,14,1051,,Filipendula,Filipendula ulmaria,49.23004801894898,4.956726151931433,11.625393693149599,21.131189494024003,9.473422266050694,3.8318557173031733,53.811118375179745,-0.6127810557075302,12.11905583102406,1.6025011988730429,9.491574364858572,0.12390633984125399,0.3334,0.0,0.0,0.0,0.0,25.584027615414865,7.030961679127102,,
KW_T_423_14_0032L.tif_mask.png,KW_T_423_14_0032L.tif.jpg,14,1052,Caprifoliaceae,Valerianella,Valerianella rimosa,57.466293230665805,3.387857375929279,12.357544327445854,23.800441879342635,9.533475572609872,6.917838747048063,70.36327271706787,0.08940283525716386,14.234897313484602,1.598992347459057,11.166700431417878,0.22500053653571894,0.3561,0.0,0.0,0.0,0.0,29.78969561539327,11.245673450117215,6.662969169961356,6.662969169961356
KW_T_423_14_0034L.tif_mask.png,KW_T_423_14_0034L.tif.jpg,14,1053,,Calliergonella,Calliergonella cuspidata,47.30471241826537,-0.7548761256981462,10.329246421886078,22.224195813051256,1.4572462959975283,5.683373109967217,47.51287327972882,-1.0947110250673617,7.77038872085112,1.6075918718142836,11.344797108443014,0.01580203578525019,0.0,0.0,0.0,0.0,0.0,22.84131571635435,14.614886193167553,,
KW_T_423_14_0036L.tif_mask.png,KW_T_423_14_0036L.tif.jpg,14,1054,,Galeopsis,Galeopsis speciosa,50.59592338026005,-1.9595579028077852,8.663999050498258,22.122992699734212,1.0518081565372726,4.425925125039117,55.377482490608344,-2.5995175395237338,6.512565102101961,1.6063514538169992,11.918407647128554,0.013741704041839387,0.0,0.0,0.0,0.0,0.0,21.86144361206795,10.549681462858826,,6.832445162020617
KW_T_423_14_0038L.tif_mask.png,KW_T_423_14_0038L.tif.jpg,14,1055,,Ranunculus,Ranunculus aquatilis,63.89174356192892,0.7062218046924924,12.586692258238424,14.098662851989626,0.6989151833905843,3.893046179897653,68.25503312936364,1.0432309531319768,9.788030967466995,1.6076033816064306,5.551500798481605,0.001914157725139809,0.0,0.0,0.0,0.0,0.0,21.855527293990953,11.242992535358898,,9.898108993988597
